,51 con 9,51 con 27,51 con 81
0,-1.5473507820713057,-1.0119090173518772,-0.013148901598586863
1,-0.9979854391791565,-0.6732860834947648,-1.4826438992725595
2,-0.7269965815921379,-0.3988450453276766,-0.20364965303613336
3,-0.015674902056828255,-1.4525838817423193,-0.8111679573807975
4,-0.1165348752192879,-0.9656498320047785,-0.32755279355070915
5,-0.351065005218729,-0.621004323867472,-2.2806022498609564
6,-2.1585221156448853,-0.46172015020077717,-0.6999020284827052
7,-0.661259046777939,0.013548547039963275,-1.157520885070258
8,-0.6071420451130441,-2.895679652824101,-0.12039184961199209
9,-1.5356085346779624,-0.22071007522023517,-1.641336522398572
10,-0.7119043754732507,-1.3843461023117571,-0.507952922443444
11,-0.885098961454653,0.018535738329766478,-0.8236693363068894
12,-0.9643669692678181,-1.7344550124616291,-0.8315544318736933
13,-0.5033577729456133,-1.201639645926488,0.02988432390720727
14,-0.09334001920561784,0.045582298194779665,-0.22739755155847366
15,-0.5717276178531286,-0.6041606949967199,-0.11857902543088687
16,-0.21299021777270938,-0.19799005079863216,-1.310581880539266
17,-1.078351288003739,-0.026111772273807052,-0.15132295145743332
18,0.03452347016465007,-1.3332670956297792,-0.21999911732903635
19,-0.2831144132729321,-2.571037590819702,-0.9843519689511739
20,-0.48050377538159866,-0.815731462722228,-1.1403186923511952
21,0.07391217676817936,-0.3011144264429245,-2.2809117521585405
22,-1.1396710581439917,-2.080922025297907,-1.3270343477401403
23,-0.19239884343132094,-0.5345426007816217,-1.4379632476298227
24,-0.0006721290856776166,-1.001679205268548,-0.2889254323735604
25,-1.8192042873142673,-0.9013651678746794,-0.35882620799185055
26,-0.18747572901385975,-0.3879691708253486,-0.8259455605630827
27,-1.4066708034630828,-1.4697592235826882,-0.1534355266066462
28,-1.7548308514396729,-0.7141008801717106,-1.4734478176423087
29,0.03891622742618355,-0.3535089214534613,0.07490765071822937
30,-0.759383753280785,-0.0622937021162389,-1.7539813791375636
31,-0.3632097798918461,-2.559035110921067,-0.39291953983632877
32,-0.2649721637284804,0.00665827660354509,-1.7841092670214698
33,-0.9363159115481051,-0.3070420394533443,-0.03637008264522199
34,-0.017636430705789106,-0.5025763040169846,-3.116593265594657
35,-0.4708880480944421,-1.0941672881242746,-0.2030557407893518
36,-0.42306860369564897,-0.6474642983858719,-1.021352228015845
37,-0.2931609038555916,-0.8105981198419211,-0.38394474314070165
38,-0.5144549241937966,-1.6844017859427636,-0.9669201009457583
39,-0.18268533263947112,-0.047442975961670915,-1.5640022305627073
40,-1.359313025675841,-0.4577854788134228,-1.895234192192066
41,-0.08815608827536553,-0.39129201732608315,-2.003979401100969
42,-0.29188997411838835,-0.09290930032106587,-1.0173883337153242
43,0.07471127150725518,-0.33178955789829145,-0.9398466636427228
44,-0.47867631686888984,-0.4264882960912554,-0.5961111692382904
45,-1.0180902948788055,-0.8403878925243692,-0.28460906355058335
46,-0.5414323773132127,-0.13126895372310163,0.03029587450831337
47,-1.7219884466932696,-0.5472712397580206,-1.3137766468661463
48,-1.1256991195434844,-0.5001556903158256,-1.2148404954018626
49,0.044987334100830785,-0.2505510539577038,-1.948858049830216
50,0.07441550519248358,-3.10652691241103,-0.7194719500283244
