,91 con 9,91 con 27,91 con 81
0,-0.59616076129728,-0.3199362692054036,0.07061542050410807
1,-0.2679070746701364,-2.259062508429116,-0.20782211356459773
2,-0.897545397777642,-0.7124640081031127,-1.2863582031512037
3,-1.8522461974877793,0.05607544347255966,-2.5326191739653825
4,-1.0755092868458556,-0.7274159636823215,0.06589208839311063
5,-1.626020446460775,-0.877869129135778,-1.9452227530985935
6,-0.08615629578705628,-1.379270092904565,-2.5720525636543683
7,-0.9639673902210927,-2.161980733005674,-0.939799993180181
8,-2.311550799737563,-1.5737140765865578,-0.5541324317553986
9,0.05469196027521413,0.07330932431536498,-0.6284403578278625
10,-0.6512634739929241,-0.03875978417846985,-0.5983043531116025
11,-0.21402801567130614,-0.3881015300721387,-2.0132479925790068
12,-1.457274810576017,-1.1079108421267945,-0.2633522888107694
13,-1.916471698294933,-0.200637744771891,-0.7594352512400682
14,-1.1225066720380366,-2.1402323293846615,-1.5095584823700345
15,-1.0257864347273402,-0.9790789024618843,0.06738018349070088
16,-1.6835869872082498,-0.1974060870260853,-0.5103480709427631
17,-0.4652850672237118,-1.6041811708583222,-0.47352113222281333
18,-1.940078620850291,-1.342155134084042,-0.975073298613714
19,-0.6067991137130623,-1.426396255876433,-0.4232847421191033
20,-0.15967419888350107,-0.31854155944439727,-1.4953728701440436
21,-1.299224372091284,-0.9967221957623151,-0.4598011138410704
22,-0.8717947780214926,-1.2651550842264723,-1.4822161536577814
23,-0.7636147571474167,-0.7091023986197793,-1.0246271188895035
24,-0.21998165483180712,-1.6605169798130222,0.03541296736499721
25,-1.8364320480235077,-1.3867400864328465,-1.3304649024348647
26,-1.5841070901184975,-0.6236020927140775,-0.6268030073086305
27,-2.3406542923365707,-0.6600647192775481,0.05156553909201951
28,-1.2948065316791832,-0.9509139858824767,-0.2956431553039126
29,-0.32269390525252256,-0.1910953073990379,-0.23139363313432587
30,-0.5524396280715469,-1.5747089502177445,-1.994414931253877
31,0.038663035328179045,-0.8915859858747306,-0.16358471972771946
32,-0.35419329742231515,0.0767554974227823,-1.9763172943490213
33,-0.11290128103057843,-0.07433142826125196,-0.4485091365266224
34,-0.29739242549434086,-2.256016662531227,-0.4439806683908735
35,-0.21555815555812013,-0.16996575090011748,-0.906264079108794
36,-1.6603161740990573,-0.6105290296729144,-1.8102111749909493
37,-2.0876502966449615,-2.061860446157354,-0.42251267536973414
38,-0.7420624713953167,-0.49297830426786626,-0.23220169497478718
39,-2.0655359439491714,-1.2339734188038762,-1.3738633302164744
40,-1.8509357473482522,-0.22396669209873532,-0.5217076172382785
41,-1.9573968316444057,-0.51973989149778,-0.13734660116252997
42,-0.3870973533719713,-1.7996640187649102,-0.06270193933265161
43,-0.117674674261268,-0.21912262848111014,-0.8616299353194902
44,-1.2697245379152007,-0.16858383422488893,-0.9240258374272488
45,-0.22327166377931906,-1.5365501280886456,-0.5090927895352632
46,-0.4080327230740054,-0.7949241088944498,-0.3419981029838916
47,-0.5654634729260295,-2.584623888885939,-0.8998767569170673
48,-1.7315886736422246,-0.5619848266706181,-0.04740460891427738
49,-0.9517122203384503,0.01798044218042899,-0.2311142332726251
50,-1.094769325990654,-1.3128874084638218,-0.8632195496987075
51,-0.1160206057868137,-0.8656275943337306,-1.3390895173454342
52,-0.47713152124715263,-0.4008848588918415,-1.7459904478432786
