,61 con 9,61 con 27,61 con 81
0,-1.1989158976724001,0.026168687213625173,-1.0257725060303629
1,-1.1410810344682571,-2.072310855112662,-0.2287028798082775
2,-1.8920235473362428,-1.0844485746538253,-0.6773744762268133
3,-0.524059073833664,-1.8855516779774268,-0.3987362599187079
4,0.07290481505197394,-1.9337713660477784,-0.7718063620088533
5,-1.0568428710043678,-0.4431584026764542,-1.2386948366415482
6,-0.07147508763063443,-0.4859083573681818,-0.8578400211422248
7,-0.5290244707715654,-1.7113457797822684,-0.03337444486920384
8,-1.199836787593446,-1.6658138327608856,-0.16898359281818073
9,-0.48124354986469653,-0.7422147956417338,-0.43026974016791364
10,-0.7840299769542308,-0.5198580730838829,-1.635970629043424
11,-1.2931474699878902,0.03920033309909737,-1.9815600064664594
12,-1.6193673918862075,-0.16454725249129154,-1.5065772984794399
13,-0.4538208288577716,-1.0358281490573513,-0.8336207389416173
14,-1.5219745899234927,-1.4375837513036183,-1.5311725241895995
15,-0.9408985349259111,-1.4820678276905752,-0.44657882951520683
16,-1.0337820781187343,-1.3385303787632155,-1.2861104486454744
17,-1.1099837631300586,-0.3191752381523544,-1.3078408473259049
18,-1.591414134445066,-0.5654884875125401,-1.254982931702325
19,-0.7948317193754845,-0.666997361635977,-1.0134399992165486
20,-1.330245272609632,-0.5249204231847545,-0.6040505202075724
21,-0.02599938197749833,-0.4397331576230361,-0.12885186102965004
22,-2.4607156478807957,-0.6654194878843928,-0.04872169805648312
23,-0.3528684172996165,-1.0158056843625443,-1.8910018093075658
24,0.02922076244177608,-0.0376713125960327,-0.2471876182320682
25,-0.2891565105184294,-0.5179878627906859,-0.47211936538338184
26,-0.06847973504843395,-0.11916210344950295,-1.5146556693235
27,-1.071431158260945,-0.14728066727563696,-0.5146025676600946
28,-0.5591688591118055,-0.4294318252413503,-0.09887072817817509
29,-2.4607904443833024,-1.1337142204008364,-0.9891371949896081
30,-2.3798963294274205,-1.5372105197737334,-1.232946273583118
31,-1.0386137960696797,-1.6439329665686253,-0.16306209673002356
32,-0.714244264089931,-0.9319150222089888,-2.0277776521759368
33,0.019116609582733844,-0.9401641811531333,-0.30980735035397494
34,-1.856444987366632,-0.8627420706923112,-0.08829312996036862
35,-0.08610873316548004,-0.7177394091188435,-1.7954450559215025
36,-0.9323990909322029,-0.6316671382233731,-0.6435924071122738
37,-1.8395138541974836,-1.3359908432145133,-0.6208766334719288
38,-0.45917894403057913,-0.7689727399579939,-0.1260500552863898
39,-1.5168666086098475,-0.37667356376253636,-0.49799151740725695
40,-0.5606244271977132,-0.6468838311316126,-2.4868838649680125
41,-0.2849101021888069,-1.962120016929583,-2.5962252660030627
42,-0.12978321758800357,-0.03227618684404185,-0.014656319563719204
43,-1.478654739269028,-1.0682378383096711,0.02709109566160969
44,-0.452398172778108,-0.2002618470273638,-0.2102201517281778
45,-0.8273303928117152,-1.5346522944976493,-0.23970395759733562
46,-1.934378469780078,-1.368938982331224,-0.5672442093918835
47,-0.02882906594910003,-0.2280579418744488,-0.4740752708740959
48,-0.4059017420441195,-0.3128724485799908,0.05913785793220071
49,-1.5539814758620385,-0.2348714619084755,-1.4974313048997465
50,-1.015159135618927,-0.7449815944784632,-1.5684694782139834
51,-0.897074177963815,0.04198833324607269,-1.4336562671309456
52,-0.24529485505840057,-1.1768636068450469,-0.20323768425361824
53,-1.5554202445022447,-2.1215794385395452,-0.6836577286458527
54,-0.0490970806562125,-2.0136375426857125,-0.594939483719768
55,-1.2197210829934488,-1.2654664962354263,-0.44251800006151654
56,0.03851888003200405,-1.3442673713501057,-0.1717438452483822
57,-0.3324318410725306,-0.9926798416309373,-1.2119864516924679
58,-1.551626861971151,-1.6533407949642476,-1.312581458387607
59,-0.26738963681812145,-0.14381479262195634,-0.5406923212711939
60,-1.034825826663624,-0.7308586243083983,-1.1885287976711112
