,81 con 9,81 con 27,81 con 81
0,0.078727126227908,-0.21169504574654788,-0.0008750705756036817
1,-1.376180252286621,-1.2953659698480817,-0.16299184976995598
2,-1.3570481572524495,-1.6438734181430776,-1.0758620727765948
3,0.06780353425573135,-1.5223839782938715,-0.9629236486833121
4,-0.8648518572060925,-0.48942779313737445,-0.4590582012421576
5,-1.2756052636646371,0.06907505029181182,-0.16887693336778706
6,-1.2992393477312936,-0.10392893238867786,0.06523742551402513
7,-1.541957815115022,-0.7960579319243464,-0.5542247393623857
8,-0.07654826573035274,-2.1317354588199118,-1.504160248731611
9,-0.3695870892165707,0.03953383632639898,-0.4317095494035421
10,-1.403431800404555,-0.4703794215857004,-0.413358960611907
11,-1.8579813786758548,-1.860791634776715,-0.7360946556542115
12,-0.4307399075894898,0.07153532530544335,-0.49932382813318993
13,-1.058356163803618,0.02903474458546827,-0.638732811888157
14,-0.4573346457987424,-0.8387211539370095,-0.38526060684160035
15,-2.0232718024533756,-0.6773910130553795,-0.08972430734671394
16,-0.5936081832653997,-1.2205456739987925,-0.11450897647382297
17,-0.027304970286392134,-0.08126926930146809,-0.47620701466539744
18,-0.35257847208125687,-0.16692840263904113,-0.3029821167575747
19,-2.660981562333124,-0.9683388960967693,-0.8060067958958104
20,-0.2794450860784424,-0.04601271731690967,-0.20578258805612432
21,-0.4914014660413249,-1.108822766516018,-0.7049981849386672
22,-0.7409224470990389,-1.3608798898946588,-0.6684079915362381
23,-0.07238146488187173,-0.4725107110346185,-0.6930307428335787
24,-0.6226854545152893,-1.6830558466961199,-0.39343629230511107
25,-0.33395105441326123,-1.882329462077449,-1.5365757007481153
26,-0.04906573517532687,-1.4310856277606934,-0.7627041205459288
27,-0.888590837741004,-0.8111685023649803,-1.1339711644084005
28,-2.2634974504098513,-0.09035053294835403,-0.6704447693254352
29,-1.3254608122157203,-0.7984898367295711,-0.2183205739878333
30,-1.6614969671749666,-1.6900104504051778,-1.0647148167424842
31,-0.8346205456291137,-0.7354947018090554,-0.3059563170553438
32,-0.1249002758443959,-1.4353473786941768,0.003122478184509395
33,-1.9700304531234496,-0.5404512396086574,0.004169842691612639
34,-1.6554425446464351,-0.7157166855859799,-0.7939642324431291
35,-0.03437732025651949,-1.347421765970193,0.05540271515568051
36,-0.30393960696095695,-0.9332125481788752,-0.5191662851372142
37,-0.2232840483366787,-0.5075353655258421,-1.2006135140082907
38,-0.3202104977593497,-2.8165237036851223,-0.39024626399878265
39,-1.5464250911445034,0.0261386063317574,-0.9313733698919303
40,-0.7787412275723001,-2.3515526065534,-0.5817916562850708
41,-1.711289029021503,-0.46890770186808806,-0.34778123951039774
42,-0.7545891234038132,-0.6708879575205957,-1.1213668398945171
43,-1.2850258328708524,-0.006878437730630366,-0.7814096323057864
44,-0.8568551960532856,-2.4265665756489443,-0.028484229108862755
45,-1.3332234836562866,-0.2449049895574383,-3.2270706398969664
46,-0.37224691667623877,0.06180056932047144,-1.6285937789166935
47,-1.1895538080483983,-1.2494949311342674,-1.4063487044919831
48,-0.9888870994303443,-0.0765664294504542,-1.3160561430434206
49,-1.3091399746839187,-0.14321924453251095,-1.055063576583893
50,-0.553928224825646,-1.3879889601828246,-0.7933479549418752
51,-0.4160642761885664,-0.0384622147156153,-1.0541488676765491
52,-0.6908710130549516,-1.5527893232039753,-0.39757735051195453
53,-1.402476474128183,-0.6520485398964784,-0.28514185799226066
54,-0.4206284718989668,-0.31332216773304905,-0.5832519180863869
55,-0.9068793408674151,-0.21214006260602622,-0.3472046881451248
56,-0.1887412433004098,-1.316053820691956,-0.8020590304961362
57,-0.44663501368638947,-1.3376529437666456,-0.7181083373978432
58,-1.2923709862277784,-0.4225485231531743,-0.46557378290415535
59,-1.659448280799645,-0.44441723602145516,-0.8701608654729152
60,-1.8015770442244312,-1.0505472266371159,0.04576630106868086
61,-1.0807746760409347,-1.070712197457538,-1.2142815031991758
62,-0.367915383709687,-0.11649834203693274,-1.176536593651508
63,-1.6027027058304313,-1.0878297297095298,-0.4077724559297969
64,-0.09060639875931954,-1.34954909426138,-0.23632629548398995
65,-2.2331300496254256,0.04391593898973163,-0.6262254698972267
66,-0.25309995386817663,-1.1195377597875833,-0.7388810030992718
67,-0.775856976497784,-0.3597618276647421,-1.3199979420466066
68,-0.8187189977522167,0.07234918543166807,-0.04362048789654821
69,-1.6220967722055133,-1.1142138723641137,-1.9329278400911851
70,-0.32936492468333506,-0.5294836928494057,-0.7937020838317718
71,-0.1733736101120318,-1.3420827120014394,0.047974849414814606
72,-0.05906737871948389,-0.42267591236296903,-1.4318516489698994
73,-0.07618417896801434,-0.6160959936258319,-0.07687889873419133
74,-0.48513373529746484,-0.13409038745423937,-1.179018100363029
75,-0.03965917542978358,-0.18869054078320796,-0.8046181088387332
76,-0.8267256481611825,-0.2969751583338273,-0.3691224803584411
77,-0.3464161869197693,-0.2393562734549737,-0.12086012411600772
78,-0.45558485666428683,-0.7656880040379799,-0.1168358929786685
79,-0.8900598594388934,-0.39318267623013825,-0.35427402815874937
80,-0.6315338883957498,0.028524119729857324,-0.6401085498745317
